Order_ID,Date,Region,Category,Product,Quantity,Unit_Price,Sales,Customer_Review
ORD1605,2024-09-13,Central,Home & Kitchen,Cookware Set,15,483.37,7250.55,"Average product, nothing special about it."
ORD2456,2024-09-13,Central,Electronics,Wireless Earbuds,4,28.33,113.32,"Works fine, but packaging could be better."
ORD1928,2024-09-14,West,Clothing,Sneakers,20,262.53,5250.6,"It is what it is, meets basic requirements."
ORD1987,2024-09-16,Central,Electronics,Smartwatch,12,134.88,1618.56,"Absolutely love this product, works perfectly!"
ORD1801,2024-09-16,South,Clothing,T-Shirt,10,238.81,2388.1,Bad customer service and defective item received.
ORD1737,2024-09-17,East,Electronics,Smartphone,3,160.81,482.43,"Superb build quality, very happy with the purchase."
ORD1283,2024-09-17,West,Home & Kitchen,Blender,1,375.44,375.44,"It's okay, does the job as expected."
ORD2226,2024-09-17,North,Sports,Cricket Bat,14,470.7,6589.8,"Excellent value for money, very satisfied."
ORD1796,2024-09-18,North,Home & Kitchen,Vacuum Cleaner,19,201.67,3831.73,"Average product, nothing special about it."
ORD2496,2024-09-21,South,Electronics,Smartwatch,9,137.17,1234.53,"Excellent value for money, very satisfied."
ORD1693,2024-09-21,Central,Clothing,Cap,18,246.68,4440.24,"Average product, nothing special about it."
ORD2393,2024-09-22,North,Books,Fiction Novel,2,64.29,128.58,"Very disappointed, product broke within a week."
ORD2275,2024-09-22,Central,Sports,Football,10,427.71,4277.1,"This is amazing, exactly what I needed."
ORD1882,2024-09-22,North,Books,Comic Book,6,295.01,1770.06,Really impressed with the performance and design.
ORD1223,2024-09-23,East,Books,Fiction Novel,15,115.14,1727.1,"Works fine, but packaging could be better."
ORD1952,2024-09-23,South,Sports,Cricket Bat,6,346.86,2081.16,"Terrible experience, delivery was delayed a lot."
ORD1475,2024-09-24,East,Home & Kitchen,Vacuum Cleaner,10,102.3,1023.0,"Excellent value for money, very satisfied."
ORD2430,2024-09-24,North,Sports,Cricket Bat,10,302.55,3025.5,"Fantastic experience, product is top notch."
ORD1573,2024-09-26,East,Electronics,Bluetooth Speaker,19,276.73,5257.87,"Fantastic experience, product is top notch."
ORD1363,2024-09-26,West,Home & Kitchen,Blender,12,432.48,5189.76,"Great quality and fast delivery, highly recommend."
ORD1917,2024-09-26,West,Books,Fiction Novel,16,299.61,4793.76,"Superb build quality, very happy with the purchase."
ORD1502,2024-09-27,East,Clothing,Sneakers,15,34.54,518.1,"Very disappointed, product broke within a week."
ORD1667,2024-09-29,Central,Home & Kitchen,Blender,17,29.92,508.64,"This is amazing, exactly what I needed."
ORD1112,2024-09-30,South,Sports,Yoga Mat,18,74.2,1335.6,Really impressed with the performance and design.
ORD1853,2024-09-30,East,Clothing,Jacket,17,343.31,5836.27,"Great quality and fast delivery, highly recommend."
ORD1922,2024-09-30,West,Books,Comic Book,1,351.02,351.02,"Decent quality for the price, acceptable."
ORD1083,2024-10-01,Central,Sports,Cricket Bat,11,427.34,4700.74,"Very disappointed, product broke within a week."
ORD1470,2024-10-02,South,Clothing,Jeans,14,261.51,3661.14,Bad customer service and defective item received.
ORD2050,2024-10-02,North,Sports,Dumbbells,18,482.1,8677.8,"Average product, nothing special about it."
ORD2262,2024-10-02,North,Electronics,Laptop,12,147.47,1769.64,"Fantastic experience, product is top notch."
ORD2230,2024-10-06,East,Electronics,Laptop,5,435.74,2178.7,"Absolutely love this product, works perfectly!"
ORD2054,2024-10-06,West,Electronics,Wireless Earbuds,20,132.94,2658.8,"Decent quality for the price, acceptable."
ORD2070,2024-10-07,West,Home & Kitchen,Air Fryer,4,343.29,1373.16,"Superb build quality, very happy with the purchase."
ORD1947,2024-10-07,North,Home & Kitchen,Air Fryer,3,413.37,1240.11,"Not worth the money, quality is really bad."
ORD1360,2024-10-08,North,Clothing,Jacket,8,273.43,2187.44,Really impressed with the performance and design.
ORD2366,2024-10-08,North,Sports,Running Shoes,3,468.14,1404.42,"It is what it is, meets basic requirements."
ORD1294,2024-10-08,East,Clothing,Sneakers,2,282.79,565.58,"Average product, nothing special about it."
ORD2422,2024-10-09,West,Sports,Football,10,103.38,1033.8,"Decent quality for the price, acceptable."
ORD1592,2024-10-09,Central,Books,Cookbook,13,379.94,4939.22,Really impressed with the performance and design.
ORD1652,2024-10-09,South,Home & Kitchen,Blender,19,68.63,1303.97,"It's okay, does the job as expected."
ORD1091,2024-10-10,West,Clothing,Jeans,19,488.54,9282.26,"This is amazing, exactly what I needed."
ORD1370,2024-10-11,Central,Electronics,Smartwatch,12,232.8,2793.6,"Absolutely love this product, works perfectly!"
ORD1870,2024-10-11,South,Books,Comic Book,7,21.05,147.35,Really impressed with the performance and design.
ORD1003,2024-10-11,East,Clothing,Sneakers,5,115.5,577.5,"It's okay, does the job as expected."
ORD1538,2024-10-12,West,Sports,Yoga Mat,18,139.48,2510.64,"This is amazing, exactly what I needed."
ORD1907,2024-10-12,West,Clothing,Sneakers,19,300.89,5716.91,"Works fine, but packaging could be better."
ORD1024,2024-10-12,South,Electronics,Bluetooth Speaker,16,114.98,1839.68,Really impressed with the performance and design.
ORD1613,2024-10-13,Central,Sports,Dumbbells,13,118.83,1544.79,"It's okay, does the job as expected."
ORD2264,2024-10-13,West,Clothing,Jacket,20,59.37,1187.4,Really impressed with the performance and design.
ORD1787,2024-10-14,Central,Home & Kitchen,Coffee Maker,9,430.35,3873.15,"Great quality and fast delivery, highly recommend."
ORD1742,2024-10-14,South,Home & Kitchen,Blender,1,176.18,176.18,"Exceeded my expectations, will buy again."
ORD1967,2024-10-14,West,Electronics,Smartphone,12,463.86,5566.32,"This is amazing, exactly what I needed."
ORD2055,2024-10-15,Central,Clothing,Cap,2,89.09,178.18,"Great quality and fast delivery, highly recommend."
ORD1898,2024-10-15,South,Books,Self-Help Book,6,451.81,2710.86,"Great quality and fast delivery, highly recommend."
ORD2426,2024-10-16,South,Sports,Yoga Mat,19,70.48,1339.12,"Absolutely love this product, works perfectly!"
ORD1545,2024-10-16,Central,Sports,Running Shoes,1,456.55,456.55,"Terrible experience, delivery was delayed a lot."
ORD1474,2024-10-16,Central,Books,Comic Book,10,345.36,3453.6,"Superb build quality, very happy with the purchase."
ORD1825,2024-10-17,Central,Clothing,T-Shirt,14,349.82,4897.48,"Works fine, but packaging could be better."
ORD1372,2024-10-17,East,Sports,Running Shoes,11,278.18,3059.98,Really impressed with the performance and design.
ORD2252,2024-10-18,South,Clothing,T-Shirt,2,75.5,151.0,"Superb build quality, very happy with the purchase."
ORD1094,2024-10-18,Central,Electronics,Wireless Earbuds,16,244.57,3913.12,"Absolutely love this product, works perfectly!"
ORD1602,2024-10-18,Central,Electronics,Wireless Earbuds,18,458.35,8250.3,"This is amazing, exactly what I needed."
ORD1458,2024-10-19,North,Electronics,Bluetooth Speaker,18,441.27,7942.86,"Terrible experience, delivery was delayed a lot."
ORD1244,2024-10-19,West,Sports,Football,18,14.01,252.18,"Exceeded my expectations, will buy again."
ORD2296,2024-10-20,Central,Clothing,Jacket,12,438.95,5267.4,Really impressed with the performance and design.
ORD2013,2024-10-20,East,Clothing,Sneakers,17,93.92,1596.64,"Fantastic experience, product is top notch."
ORD1532,2024-10-20,South,Clothing,Jacket,9,81.75,735.75,"This is amazing, exactly what I needed."
ORD1262,2024-10-21,North,Clothing,Jacket,3,179.72,539.16,"This is amazing, exactly what I needed."
ORD1357,2024-10-22,West,Books,Self-Help Book,5,101.68,508.4,"Product stopped working after two days, frustrating."
ORD1856,2024-10-22,South,Electronics,Smartwatch,3,63.59,190.77,"Exceeded my expectations, will buy again."
ORD1292,2024-10-23,Central,Electronics,Smartphone,8,409.74,3277.92,"Decent quality for the price, acceptable."
ORD2196,2024-10-24,North,Clothing,Jacket,3,64.58,193.74,"Excellent value for money, very satisfied."
ORD2092,2024-10-24,South,Books,Fiction Novel,15,105.26,1578.9,"Decent quality for the price, acceptable."
ORD1998,2024-10-24,Central,Books,Comic Book,2,248.87,497.74,Really impressed with the performance and design.
ORD2324,2024-10-24,East,Sports,Dumbbells,12,315.5,3786.0,"Very disappointed, product broke within a week."
ORD1639,2024-10-26,West,Home & Kitchen,Blender,20,123.3,2466.0,"Superb build quality, very happy with the purchase."
ORD1912,2024-10-27,South,Sports,Cricket Bat,16,250.22,4003.52,"Superb build quality, very happy with the purchase."
ORD2406,2024-10-28,South,Sports,Cricket Bat,7,207.32,1451.24,"It is what it is, meets basic requirements."
ORD2079,2024-10-28,North,Electronics,Bluetooth Speaker,13,206.82,2688.66,"Works fine, but packaging could be better."
ORD2152,2024-10-30,West,Clothing,Jacket,7,84.32,590.24,"Absolutely love this product, works perfectly!"
ORD1946,2024-10-31,South,Home & Kitchen,Blender,7,431.11,3017.77,Really impressed with the performance and design.
ORD2432,2024-10-31,North,Home & Kitchen,Vacuum Cleaner,19,464.29,8821.51,"Exceeded my expectations, will buy again."
ORD1555,2024-11-01,South,Books,Cookbook,12,479.12,5749.44,"Exceeded my expectations, will buy again."
ORD2370,2024-11-01,South,Sports,Dumbbells,1,452.78,452.78,"It is what it is, meets basic requirements."
ORD2024,2024-11-01,West,Electronics,Wireless Earbuds,19,371.06,7050.14,"Excellent value for money, very satisfied."
ORD1483,2024-11-01,Central,Electronics,Smartwatch,14,36.49,510.86,"Poor quality, would not recommend this to anyone."
ORD2111,2024-11-02,North,Books,Cookbook,10,412.93,4129.3,"Works fine, but packaging could be better."
ORD1769,2024-11-02,East,Clothing,Jeans,19,399.23,7585.37,"Works fine, but packaging could be better."
ORD2245,2024-11-02,East,Books,Fiction Novel,16,153.84,2461.44,"Fantastic experience, product is top notch."
ORD1054,2024-11-03,North,Books,Cookbook,17,161.55,2746.35,"Fantastic experience, product is top notch."
ORD2162,2024-11-03,North,Sports,Cricket Bat,20,273.23,5464.6,"Average product, nothing special about it."
ORD2020,2024-11-04,South,Home & Kitchen,Air Fryer,3,28.12,84.36,"Exceeded my expectations, will buy again."
ORD1153,2024-11-04,Central,Books,Fiction Novel,15,325.24,4878.6,Really impressed with the performance and design.
ORD1792,2024-11-04,West,Sports,Cricket Bat,16,375.61,6009.76,"It is what it is, meets basic requirements."
ORD2440,2024-11-04,South,Clothing,Jeans,10,362.38,3623.8,"Not worth the money, quality is really bad."
ORD1762,2024-11-05,North,Home & Kitchen,Cookware Set,18,235.88,4245.84,"Average product, nothing special about it."
ORD2349,2024-11-05,North,Home & Kitchen,Vacuum Cleaner,10,256.02,2560.2,Bad customer service and defective item received.
ORD1675,2024-11-05,South,Electronics,Bluetooth Speaker,1,157.16,157.16,"Superb build quality, very happy with the purchase."
ORD1131,2024-11-05,West,Sports,Running Shoes,7,499.69,3497.83,"Very disappointed, product broke within a week."
ORD1745,2024-11-05,Central,Home & Kitchen,Coffee Maker,6,64.99,389.94,"Average product, nothing special about it."
ORD2110,2024-11-05,East,Clothing,Jacket,9,103.41,930.69,"Average product, nothing special about it."
ORD2425,2024-11-06,South,Books,Comic Book,16,151.25,2420.0,"It's okay, does the job as expected."
ORD1096,2024-11-07,Central,Clothing,Jeans,3,497.02,1491.06,"Fantastic experience, product is top notch."
ORD2018,2024-11-07,Central,Sports,Cricket Bat,11,455.52,5010.72,"This is amazing, exactly what I needed."
ORD2416,2024-11-07,North,Clothing,T-Shirt,11,231.78,2549.58,"It is what it is, meets basic requirements."
ORD1689,2024-11-08,North,Home & Kitchen,Cookware Set,6,493.95,2963.7,"Works fine, but packaging could be better."
ORD2312,2024-11-09,Central,Home & Kitchen,Cookware Set,8,217.6,1740.8,"Great quality and fast delivery, highly recommend."
ORD2104,2024-11-09,South,Clothing,Sneakers,14,445.47,6236.58,"Decent quality for the price, acceptable."
ORD2163,2024-11-09,West,Home & Kitchen,Air Fryer,15,148.78,2231.7,"Works fine, but packaging could be better."
ORD1404,2024-11-10,West,Home & Kitchen,Blender,4,110.55,442.2,"Not worth the money, quality is really bad."
ORD1103,2024-11-10,South,Electronics,Wireless Earbuds,20,376.99,7539.8,"Decent quality for the price, acceptable."
ORD2493,2024-11-10,North,Books,Fiction Novel,19,333.78,6341.82,"Poor quality, would not recommend this to anyone."
ORD1943,2024-11-11,East,Home & Kitchen,Air Fryer,1,326.24,326.24,"Very disappointed, product broke within a week."
ORD1704,2024-11-12,South,Books,Self-Help Book,17,455.69,7746.73,"Exceeded my expectations, will buy again."
ORD2317,2024-11-12,North,Clothing,Cap,7,280.33,1962.31,"It's okay, does the job as expected."
ORD1195,2024-11-12,South,Clothing,Cap,16,452.95,7247.2,Really impressed with the performance and design.
ORD1392,2024-11-12,North,Books,Comic Book,6,68.53,411.18,"It's okay, does the job as expected."
ORD2326,2024-11-12,South,Electronics,Wireless Earbuds,18,435.09,7831.62,"It's okay, does the job as expected."
ORD1428,2024-11-12,Central,Clothing,Sneakers,6,250.31,1501.86,"Excellent value for money, very satisfied."
ORD2036,2024-11-13,Central,Sports,Cricket Bat,19,231.66,4401.54,"Fantastic experience, product is top notch."
ORD1636,2024-11-13,Central,Sports,Football,12,246.01,2952.12,"Great quality and fast delivery, highly recommend."
ORD2125,2024-11-13,Central,Clothing,Cap,19,109.46,2079.74,"Works fine, but packaging could be better."
ORD1078,2024-11-15,North,Electronics,Bluetooth Speaker,19,341.9,6496.1,"Not worth the money, quality is really bad."
ORD1756,2024-11-15,East,Sports,Football,11,410.55,4516.05,"It is what it is, meets basic requirements."
ORD2466,2024-11-15,Central,Books,Comic Book,13,313.14,4070.82,"Great quality and fast delivery, highly recommend."
ORD2114,2024-11-16,North,Sports,Running Shoes,7,220.11,1540.77,"Not worth the money, quality is really bad."
ORD1968,2024-11-16,Central,Books,Cookbook,14,447.41,6263.74,Really impressed with the performance and design.
ORD2327,2024-11-17,West,Sports,Yoga Mat,6,467.69,2806.14,"This is amazing, exactly what I needed."
ORD2320,2024-11-18,South,Sports,Football,13,365.59,4752.67,Bad customer service and defective item received.
ORD1035,2024-11-19,Central,Books,Comic Book,9,110.09,990.81,"Average product, nothing special about it."
ORD1697,2024-11-19,North,Sports,Football,16,434.72,6955.52,"Exceeded my expectations, will buy again."
ORD2228,2024-11-19,South,Clothing,Sneakers,14,195.68,2739.52,"Poor quality, would not recommend this to anyone."
ORD1260,2024-11-20,West,Home & Kitchen,Coffee Maker,16,180.91,2894.56,Bad customer service and defective item received.
ORD1966,2024-11-20,North,Sports,Dumbbells,17,222.14,3776.38,"Superb build quality, very happy with the purchase."
ORD2389,2024-11-20,East,Sports,Running Shoes,12,206.17,2474.04,"Decent quality for the price, acceptable."
ORD2107,2024-11-20,West,Sports,Running Shoes,9,197.36,1776.24,"Excellent value for money, very satisfied."
ORD1386,2024-11-20,East,Books,Fiction Novel,5,199.55,997.75,"Not worth the money, quality is really bad."
ORD2498,2024-11-20,Central,Books,Biography,2,281.17,562.34,"This is amazing, exactly what I needed."
ORD1628,2024-11-20,East,Home & Kitchen,Coffee Maker,10,358.11,3581.1,"Works fine, but packaging could be better."
ORD1561,2024-11-21,South,Books,Fiction Novel,16,230.82,3693.12,"Decent quality for the price, acceptable."
ORD2049,2024-11-21,North,Electronics,Laptop,15,281.03,4215.45,"Absolutely love this product, works perfectly!"
ORD1423,2024-11-22,North,Home & Kitchen,Coffee Maker,20,117.32,2346.4,"Terrible experience, delivery was delayed a lot."
ORD1706,2024-11-22,North,Home & Kitchen,Coffee Maker,14,480.99,6733.86,"This is amazing, exactly what I needed."
ORD2395,2024-11-22,South,Sports,Yoga Mat,5,378.99,1894.95,"Not worth the money, quality is really bad."
ORD1250,2024-11-22,Central,Clothing,Jacket,6,202.55,1215.3,"Decent quality for the price, acceptable."
ORD2156,2024-11-25,Central,Books,Biography,6,226.76,1360.56,Really impressed with the performance and design.
ORD1432,2024-11-26,East,Electronics,Laptop,5,488.17,2440.85,"Works fine, but packaging could be better."
ORD1923,2024-11-26,West,Sports,Football,19,57.89,1099.91,"Excellent value for money, very satisfied."
ORD1730,2024-11-26,East,Electronics,Wireless Earbuds,12,449.79,5397.48,"Not worth the money, quality is really bad."
ORD1430,2024-11-27,South,Clothing,Jacket,2,20.74,41.48,"Average product, nothing special about it."
ORD1718,2024-11-27,West,Clothing,Sneakers,15,22.21,333.15,"Excellent value for money, very satisfied."
ORD1719,2024-11-27,East,Sports,Yoga Mat,6,362.0,2172.0,"Great quality and fast delivery, highly recommend."
ORD1834,2024-11-29,Central,Sports,Football,14,107.39,1503.46,"Decent quality for the price, acceptable."
ORD1634,2024-11-29,East,Electronics,Wireless Earbuds,16,238.92,3822.72,"Terrible experience, delivery was delayed a lot."
ORD1616,2024-11-29,North,Sports,Football,12,310.26,3723.12,"This is amazing, exactly what I needed."
ORD1949,2024-11-30,Central,Sports,Football,15,350.65,5259.75,"Average product, nothing special about it."
ORD1747,2024-12-01,East,Sports,Football,5,387.05,1935.25,"Exceeded my expectations, will buy again."
ORD1902,2024-12-01,North,Books,Fiction Novel,16,66.7,1067.2,"This is amazing, exactly what I needed."
ORD1842,2024-12-01,South,Sports,Dumbbells,14,293.94,4115.16,"Product stopped working after two days, frustrating."
ORD2153,2024-12-02,West,Clothing,Cap,5,146.28,731.4,"It's okay, does the job as expected."
ORD1504,2024-12-02,South,Electronics,Smartphone,12,448.32,5379.84,"Terrible experience, delivery was delayed a lot."
ORD1049,2024-12-02,West,Electronics,Smartphone,9,433.53,3901.77,"Terrible experience, delivery was delayed a lot."
ORD1321,2024-12-05,Central,Books,Biography,13,380.25,4943.25,"Great quality and fast delivery, highly recommend."
ORD1803,2024-12-06,West,Electronics,Smartwatch,2,136.54,273.08,"Poor quality, would not recommend this to anyone."
ORD1301,2024-12-06,South,Clothing,Sneakers,10,478.94,4789.4,"Excellent value for money, very satisfied."
ORD2405,2024-12-07,Central,Books,Biography,2,226.26,452.52,"Absolutely love this product, works perfectly!"
ORD1188,2024-12-07,South,Home & Kitchen,Cookware Set,3,295.54,886.62,"Superb build quality, very happy with the purchase."
ORD2072,2024-12-08,South,Electronics,Smartwatch,3,441.25,1323.75,Bad customer service and defective item received.
ORD1838,2024-12-09,South,Home & Kitchen,Vacuum Cleaner,5,25.73,128.65,"Decent quality for the price, acceptable."
ORD1822,2024-12-09,South,Electronics,Bluetooth Speaker,3,69.17,207.51,"Fantastic experience, product is top notch."
ORD1671,2024-12-11,Central,Books,Biography,6,271.61,1629.66,"Decent quality for the price, acceptable."
ORD1797,2024-12-11,Central,Books,Self-Help Book,6,163.5,981.0,"Absolutely love this product, works perfectly!"
ORD1739,2024-12-12,East,Clothing,Jeans,16,458.92,7342.72,"Average product, nothing special about it."
ORD1522,2024-12-12,South,Clothing,Sneakers,4,381.0,1524.0,"Great quality and fast delivery, highly recommend."
ORD2016,2024-12-12,North,Books,Fiction Novel,11,206.81,2274.91,"Works fine, but packaging could be better."
ORD1123,2024-12-12,East,Electronics,Smartwatch,20,349.43,6988.6,"Decent quality for the price, acceptable."
ORD1595,2024-12-12,West,Clothing,Cap,18,310.87,5595.66,"It's okay, does the job as expected."
ORD1906,2024-12-12,South,Electronics,Laptop,7,301.53,2110.71,"Very disappointed, product broke within a week."
ORD1738,2024-12-15,East,Electronics,Wireless Earbuds,13,364.95,4744.35,"It's okay, does the job as expected."
ORD2488,2024-12-15,North,Books,Self-Help Book,20,222.7,4454.0,"Absolutely love this product, works perfectly!"
ORD1230,2024-12-18,Central,Sports,Cricket Bat,5,440.2,2201.0,"It is what it is, meets basic requirements."
ORD1169,2024-12-19,North,Clothing,Cap,14,64.34,900.76,"It is what it is, meets basic requirements."
ORD1080,2024-12-21,North,Electronics,Bluetooth Speaker,18,219.91,3958.38,"Superb build quality, very happy with the purchase."
ORD2371,2024-12-21,East,Electronics,Wireless Earbuds,16,497.51,7960.16,"It's okay, does the job as expected."
ORD2188,2024-12-22,North,Sports,Football,14,470.15,6582.1,"Not worth the money, quality is really bad."
ORD2450,2024-12-23,South,Books,Comic Book,17,201.41,3423.97,"Exceeded my expectations, will buy again."
ORD2304,2024-12-23,North,Clothing,T-Shirt,12,425.89,5110.68,"Poor quality, would not recommend this to anyone."
ORD2334,2024-12-23,North,Sports,Cricket Bat,15,239.56,3593.4,Really impressed with the performance and design.
ORD1048,2024-12-24,West,Clothing,Jeans,10,412.06,4120.6,"Poor quality, would not recommend this to anyone."
ORD1439,2024-12-25,West,Sports,Cricket Bat,18,193.92,3490.56,"Product stopped working after two days, frustrating."
ORD1206,2024-12-27,Central,Sports,Yoga Mat,8,289.63,2317.04,"Great quality and fast delivery, highly recommend."
ORD1328,2024-12-28,North,Electronics,Wireless Earbuds,18,55.6,1000.8,"Decent quality for the price, acceptable."
ORD2083,2024-12-29,East,Clothing,Cap,14,245.89,3442.46,"Average product, nothing special about it."
ORD1412,2024-12-30,South,Clothing,T-Shirt,13,261.6,3400.8,"Decent quality for the price, acceptable."
ORD1560,2024-12-31,East,Books,Biography,5,338.93,1694.65,"This is amazing, exactly what I needed."
ORD1213,2024-12-31,East,Electronics,Smartphone,2,434.24,868.48,"Great quality and fast delivery, highly recommend."
ORD1424,2025-01-01,Central,Electronics,Smartwatch,19,499.81,9496.39,"Very disappointed, product broke within a week."
ORD1410,2025-01-01,Central,Sports,Yoga Mat,7,231.44,1620.08,"Great quality and fast delivery, highly recommend."
ORD1533,2025-01-02,North,Clothing,Cap,15,60.22,903.3,Bad customer service and defective item received.
ORD1564,2025-01-02,West,Sports,Cricket Bat,10,248.62,2486.2,"Great quality and fast delivery, highly recommend."
ORD1845,2025-01-02,South,Sports,Dumbbells,10,127.14,1271.4,"Very disappointed, product broke within a week."
ORD1810,2025-01-02,Central,Electronics,Bluetooth Speaker,11,344.1,3785.1,"Great quality and fast delivery, highly recommend."
ORD1132,2025-01-02,Central,Clothing,Sneakers,19,154.98,2944.62,"It's okay, does the job as expected."
ORD1004,2025-01-02,North,Electronics,Smartwatch,12,305.83,3669.96,Bad customer service and defective item received.
ORD1600,2025-01-03,North,Books,Self-Help Book,8,330.96,2647.68,"Very disappointed, product broke within a week."
ORD1774,2025-01-03,West,Clothing,Cap,14,85.59,1198.26,Bad customer service and defective item received.
ORD1623,2025-01-04,East,Sports,Running Shoes,12,284.57,3414.84,"Terrible experience, delivery was delayed a lot."
ORD1220,2025-01-05,East,Electronics,Smartphone,13,475.24,6178.12,"Exceeded my expectations, will buy again."
ORD2368,2025-01-05,West,Electronics,Wireless Earbuds,7,201.49,1410.43,"Absolutely love this product, works perfectly!"
ORD1186,2025-01-07,South,Books,Comic Book,12,459.79,5517.48,"Superb build quality, very happy with the purchase."
ORD1661,2025-01-07,Central,Clothing,T-Shirt,20,127.01,2540.2,"It is what it is, meets basic requirements."
ORD2417,2025-01-08,East,Home & Kitchen,Air Fryer,15,16.64,249.6,"Superb build quality, very happy with the purchase."
ORD2250,2025-01-08,East,Sports,Running Shoes,14,447.17,6260.38,"This is amazing, exactly what I needed."
ORD1194,2025-01-08,West,Sports,Yoga Mat,8,485.1,3880.8,"Works fine, but packaging could be better."
ORD1245,2025-01-09,West,Home & Kitchen,Vacuum Cleaner,2,206.28,412.56,"Average product, nothing special about it."
ORD1899,2025-01-10,West,Clothing,Cap,19,100.71,1913.49,"It's okay, does the job as expected."
ORD1660,2025-01-10,Central,Home & Kitchen,Vacuum Cleaner,15,10.35,155.25,"Works fine, but packaging could be better."
ORD1277,2025-01-11,East,Home & Kitchen,Blender,20,118.22,2364.4,"Not worth the money, quality is really bad."
ORD1953,2025-01-11,West,Clothing,T-Shirt,6,202.81,1216.86,"Excellent value for money, very satisfied."
ORD1402,2025-01-12,West,Books,Self-Help Book,19,486.21,9237.99,"Poor quality, would not recommend this to anyone."
ORD2146,2025-01-12,Central,Electronics,Laptop,2,42.99,85.98,"This is amazing, exactly what I needed."
ORD2278,2025-01-12,Central,Electronics,Laptop,11,50.79,558.69,"It is what it is, meets basic requirements."
ORD1864,2025-01-13,East,Clothing,Sneakers,6,110.53,663.18,"Decent quality for the price, acceptable."
ORD1960,2025-01-13,South,Books,Biography,19,345.29,6560.51,"Absolutely love this product, works perfectly!"
ORD1597,2025-01-14,South,Electronics,Laptop,3,308.42,925.26,"Works fine, but packaging could be better."
ORD1587,2025-01-14,West,Sports,Football,2,351.84,703.68,Really impressed with the performance and design.
ORD1448,2025-01-14,South,Books,Biography,13,191.01,2483.13,"This is amazing, exactly what I needed."
ORD2381,2025-01-15,East,Electronics,Smartphone,5,391.96,1959.8,"Superb build quality, very happy with the purchase."
ORD1646,2025-01-15,West,Sports,Running Shoes,15,351.5,5272.5,"Great quality and fast delivery, highly recommend."
ORD1481,2025-01-15,East,Home & Kitchen,Air Fryer,9,296.93,2672.37,"Great quality and fast delivery, highly recommend."
ORD1672,2025-01-15,East,Home & Kitchen,Cookware Set,14,384.45,5382.3,"Superb build quality, very happy with the purchase."
ORD2315,2025-01-15,North,Sports,Dumbbells,14,105.42,1475.88,"Great quality and fast delivery, highly recommend."
ORD2227,2025-01-16,South,Electronics,Laptop,19,332.09,6309.71,"Product stopped working after two days, frustrating."
ORD1461,2025-01-16,East,Electronics,Smartwatch,1,175.55,175.55,"Decent quality for the price, acceptable."
ORD1399,2025-01-16,Central,Home & Kitchen,Blender,4,256.0,1024.0,"Poor quality, would not recommend this to anyone."
ORD1887,2025-01-16,East,Clothing,Cap,16,211.88,3390.08,"Poor quality, would not recommend this to anyone."
ORD1278,2025-01-17,Central,Clothing,Sneakers,14,353.95,4955.3,"Product stopped working after two days, frustrating."
ORD1315,2025-01-17,North,Home & Kitchen,Air Fryer,13,234.91,3053.83,"Excellent value for money, very satisfied."
ORD2333,2025-01-19,East,Clothing,T-Shirt,6,289.37,1736.22,"Poor quality, would not recommend this to anyone."
ORD1441,2025-01-19,South,Electronics,Laptop,6,368.67,2212.02,"Great quality and fast delivery, highly recommend."
ORD1494,2025-01-19,North,Electronics,Laptop,9,387.91,3491.19,"It is what it is, meets basic requirements."
ORD2452,2025-01-20,West,Sports,Yoga Mat,16,306.86,4909.76,"This is amazing, exactly what I needed."
ORD1336,2025-01-20,East,Books,Self-Help Book,9,410.08,3690.72,"Great quality and fast delivery, highly recommend."
ORD1166,2025-01-20,South,Electronics,Bluetooth Speaker,14,232.29,3252.06,"This is amazing, exactly what I needed."
ORD2306,2025-01-21,South,Clothing,T-Shirt,1,351.1,351.1,"Absolutely love this product, works perfectly!"
ORD2231,2025-01-22,South,Electronics,Smartwatch,4,393.54,1574.16,"This is amazing, exactly what I needed."
ORD1005,2025-01-22,North,Sports,Football,3,280.5,841.5,"Product stopped working after two days, frustrating."
ORD1434,2025-01-22,South,Clothing,Cap,10,369.66,3696.6,"Exceeded my expectations, will buy again."
ORD2486,2025-01-23,South,Electronics,Smartphone,6,333.36,2000.16,"This is amazing, exactly what I needed."
ORD2095,2025-01-23,South,Electronics,Wireless Earbuds,4,175.81,703.24,Really impressed with the performance and design.
ORD2244,2025-01-23,West,Electronics,Smartwatch,6,192.91,1157.46,"Excellent value for money, very satisfied."
ORD2394,2025-01-23,Central,Home & Kitchen,Vacuum Cleaner,9,352.35,3171.15,"Product stopped working after two days, frustrating."
ORD1073,2025-01-23,East,Clothing,T-Shirt,11,113.71,1250.81,"Fantastic experience, product is top notch."
ORD1007,2025-01-24,North,Electronics,Smartphone,9,232.17,2089.53,"Poor quality, would not recommend this to anyone."
ORD1172,2025-01-24,South,Sports,Dumbbells,18,354.8,6386.4,"Superb build quality, very happy with the purchase."
ORD1303,2025-01-24,East,Books,Cookbook,15,271.49,4072.35,"This is amazing, exactly what I needed."
ORD1721,2025-01-24,Central,Clothing,Sneakers,2,386.45,772.9,"Product stopped working after two days, frustrating."
ORD1919,2025-01-24,East,Books,Fiction Novel,4,219.79,879.16,"Not worth the money, quality is really bad."
ORD1978,2025-01-25,Central,Electronics,Bluetooth Speaker,3,205.44,616.32,"Fantastic experience, product is top notch."
